Smiles,pChEMBL_Fisico,pChEMBL_MACCS,Media_Predicciones
COc1c(Br)cc(Br)c(C[C@H]2N(C)C(=O)[C@@H]3CCC[N@@+]32C)c1Br,6.182010000000004,6.260378750000001,6.221194375000002
CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(C)=O)[C@@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,6.265185555555553,6.177195720899468,6.221190638227511
CCC[C@@H]1NC(=O)[C@@H]2C[C@H](C)CN2C(=O)[C@@H](NC=O)CNC(=O)[C@@H](CSSC[C@H]2NC(=O)c3coc(n3)[C@H](C)NC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]3C[C@H](C)CN3C(=O)[C@@H](NC=O)CNC2=O)NC(=O)c2coc(n2)[C@H](C)NC(=O)C1=O,6.355524444444449,6.0864505952380945,6.220987519841271
CC[C@H](C)[C@@H](C(=O)N1C(=O)C=C(OC)[C@@H]1Cc1ccccc1)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,6.387133333333339,6.054745972222215,6.220939652777777
CCOC1(CCCNC(=O)C2=NO[C@@]3(C=C(Br)C(OC)=C(Br)[C@H]3O)C2)N=C(N)NC1=O,6.316018888888885,6.1258308399470875,6.220924864417986
C/C(=C\Cn1cc(C[C@@H]2NC(=O)[C@H](C)NC2=O)c2ccccc21)CO,6.14227222222222,6.299304554473304,6.220788388347762
CC(=O)CC(=O)N1C(=O)[C@@H]2[C@@H](Cc3cccc4c3C2(O)C(=O)N4C)C1(C)C,6.305196666666667,6.1361994841269825,6.220698075396825
CC(=O)CC(=O)N1C(=O)[C@@H]2[C@@H](Cc3cccc4c3[C@@]2(O)C(=O)N4C)C1(C)C,6.305196666666667,6.1361994841269825,6.220698075396825
CO[C@@H]1[C@H](O[C@@H]2CO[C@@H](O[C@@H]3[C@@H](O)[C@H](O)CO[C@H]3N3C(=O)/C(=C(O)/C=C/C=C/C=C/C=C/C=C(Cl)/C=C/C=C(/C)Cl)C(=O)[C@@H]3CC(N)=O)[C@@H](O)[C@@H]2O)O[C@H](C)[C@H]1O,6.405287777777783,6.035982178330931,6.220634978054357
C#CCCCC1CC(=O)O[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1,6.215546666666667,6.225002298280419,6.220274482473544
CCC(C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2C1=O,6.2806500000000005,6.159821676587304,6.220235838293652
CCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)C(NC(=O)CO)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCC(C)C,6.20837777777778,6.232091726190472,6.220234751984126
CCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)C(NC(=O)CO)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCC(C)C,6.20837777777778,6.232091726190472,6.220234751984126
CCCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)C(NC(=O)CO)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCC(C)C,6.20837777777778,6.232091726190472,6.220234751984126
CCC(=O)OC[C@H]1C2=C(C[C@H]3[C@H]4C5=C(C[C@@H]([C@H](C#N)N13)N4C)C(=O)C(C)=C(OC)C5=O)C(=O)C(C)=C(OC)C2=O,6.29461111111111,6.145318753607504,6.219964932359307
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CCC5=C6C(=O)C[C@H]([C@H](C)CC(=O)C=C(C)C)[C@@]6(C)CC[C@@]54O)C3(C)C)[C@H](O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.357538888888891,6.082333035714282,6.219935962301587
CCCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2NC(C)=O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCC(C)CC,6.207588888888891,6.232091726190472,6.219840307539681
CCCCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2NC(C)=O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCC(C)C,6.207588888888891,6.232091726190472,6.219840307539681
CCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2NC(C)=O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCC(C)CC,6.207588888888891,6.232091726190472,6.219840307539681
CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C/Cl)C/C(=C\C(=O)N1CC(OC)=CC1=O)OC)OC,6.335983333333334,6.103605863997116,6.219794598665224
CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C\Cl)C/C(=C\C(=O)N1CC(OC)=CC1=O)OC)OC,6.335983333333334,6.103605863997116,6.219794598665224
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@]4(C)C5=CC[C@@]6(C)C(=C(CC[C@H]4C3(C)C)O5)CC[C@@H]6[C@H](C)CC(=O)C=C(C)C)[C@H](O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.357172222222222,6.082333035714282,6.219752628968252
CCCCCCCC(=O)OCC/C=C/C([C@H](O)[C@@H]1OC(=O)/C=C\C=C\C(=O)N(C(C)=O)C(=O)/C=C(/C)CC[C@H]2O[C@@H]2[C@H]1OC(=O)NC(C)=O)N(C=O)CC(=O)/C=C(\C)CC(C)C/C(C)=C/[C@@H]1OC(=O)[C@H]([C@H](C)CC)NC(=O)[C@@H]([C@H](C)CC)NC(=O)CC(=O)[C@H]1C,6.210922222222221,6.2283884325396786,6.21965532738095
CO[C@H]1c2nc3c(nc2C[C@@H]2CC[C@H]4C5=C[C@@H]6O[C@]7(O[C@](C)(CO)C[C@H]7O)[C@@H](C)[C@]6(O)[C@@]5(C)[C@H](O)C[C@@H]4[C@]21C)C[C@@]1(C)[C@@H](CC[C@H]2C4=CC[C@@H]5[C@H](C)[C@@]6(OC[C@]45C(=O)C[C@@]21O)OC(C)(C)C[C@H]6O)C3,6.248527777777778,6.19050692460317,6.219517351190474
C[N+](C)(C)CC(c1c(O)c(NC(=O)Cc2ccccc2)c2nccc3c2c1C=CN3)c1c[nH]c2cc(Br)ccc12,6.14015555555556,6.298599682539679,6.21937761904762
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)c2nc(oc2C)[C@H](C)NC(=O)c2nc(oc2C)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)c2coc1n2,6.318311111111109,6.120102966269838,6.219207038690474
COC(=O)c1coc(/C=C/CCC(C)C(CC(OC)C(C)CCC(=O)C(C)C(C/C=C/N(C)C=O)OC)OC(=O)CC(O)CC(N)CC(=O)C(C)C(OC)c2coc(C(N)=O)n2)n1,6.353783333333339,6.08462713504088,6.219205234187109
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]5(O)[C@]4(O)CC=C4[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@@]45C)C3(C)C)[C@H](O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.355716666666666,6.082333035714282,6.219024851190474
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@]4(C)C5=CC[C@]6(C)[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@H]6[C@@]5(O)CC[C@@]4(O)C3(C)C)[C@H](O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.355716666666666,6.082333035714282,6.219024851190474
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@]4(C)C5=CC[C@]6(C)[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@H]6[C@]5(O)CC[C@]4(O)C3(C)C)[C@H](O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.355716666666666,6.082333035714282,6.219024851190474
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@]4(C)C5=C(CC[C@H]4C3(C)C)[C@@H]3CC[C@H]([C@H](C)CC(=O)CC(C)(C)O)[C@@]3(C)CC5)[C@H](O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.355683333333333,6.082333035714282,6.219008184523808
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](CO)NC(=O)[C@@H](Cc2ccc(O)c(Cl)c2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)C1,6.341674444444449,6.096017996031745,6.218846220238097
CCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)C(NC(=O)CO)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCC(C)C,6.205544444444448,6.232091726190472,6.21881808531746
CCCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)C(NC(=O)CO)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCC(C)C,6.205544444444448,6.232091726190472,6.21881808531746
CCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)C(NC(=O)CO)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCC(C)C,6.205427777777782,6.232091726190472,6.218759751984127
C/C=C/C(=O)CC1CCC(C)C(CC(=O)NCC(O)C(C)C(=O)NCCCC2OC3(CCCC(CCC(C)/C=C(\C)C(C)=O)O3)CCC2C)O1,6.388055555555557,6.048798055555551,6.218426805555554
C/C=C/C(=O)C[C@H]1CC[C@H](C)[C@H](CC(=O)NC[C@H](O)[C@H](C)C(=O)NCCC[C@H]2O[C@@]3(CCC[C@@H](CC[C@H](C)/C=C(\C)C(C)=O)O3)CC[C@@H]2C)O1,6.388055555555557,6.048798055555551,6.218426805555554
OCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1,6.215048888888893,6.221734942640693,6.218391915764792
CCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COC1O[C@H](COC2(C(=O)O)C[C@H](OC3(C(=O)O)C[C@H](O)[C@@H](NC(=O)COC4(C(=O)O)C[C@H](O)[C@@H](NC(=O)CO)[C@H](C(O)C(O)CO)O4)[C@H](C(O)C(O)CO)O3)[C@@H](NC(C)=O)[C@H](C(O)C(O)CO)O2)[C@@H](O)[C@H](O)[C@H]1O)C(O)C(O)CCCCCCCCCC(C)CC,6.2043888888888885,6.232091726190472,6.218240307539681
CCC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC(=O)[C@H](Cc2ccccc2)NC1=O,6.260757777777777,6.175470634920634,6.218114206349206
CC(C)=CCC/C(C)=C/C[C@@]12CCN(C)[C@@H]1Nc1c(Br)cc(Br)c(O)c12,6.2338433333333345,6.20203429563492,6.217938814484127
CCC[C@@H]1C(=O)NC(C(C)C(C)Cl)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N[C@H](CCC)C(=O)OC(C)C(NC(=O)[C@@H](CC(C)C)NC=O)C(O)CC(=O)N[C@H](C)C(=O)N1C,6.253988888888889,6.1809656984126935,6.217477293650791
CCC[C@@H]1C(=O)NC(C(C)C(C)Cl)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N[C@H](CCC)C(=O)OC(C)C(NC(=O)[C@@H](CC(C)C)NC=O)C(O)CC(=O)N[C@H](C)C(=O)N1C,6.253988888888889,6.1809656984126935,6.217477293650791
CCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H](C(O)C(CO)OS(=O)(=O)O)O2)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCC(C)C,6.193716666666668,6.24105924603174,6.217387956349204
COC(=O)CCCNC(=O)NCc1cc(O)c(O)c(Br)c1Br,6.1361833333333315,6.298567443542571,6.217375388437951
COCC(OC)C(=O)OC(CCC(C)C(CC1OC(=O)CC(O)CCCC(=O)CC(C)c2coc(n2)-c2coc(n2)-c2coc(n2)/C=C/CC(OC)C1C)OC)C(C)C(OC(C)=O)C(C)/C=C/N(C)C=O,6.284550000000005,6.14961411375661,6.217082056878308
CC(C)C[C@@H]1NC(=O)[C@H](NC(=O)N[C@H](C(=O)O)c2ccccc2)CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)C(Cc2c[nH]c3cc(Cl)c(O)cc23)N(C)C(=O)[C@H](CC(C)C)NC1=O,6.238016666666669,6.196043888888889,6.217030277777779
CCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O[C@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCC(C)C,6.194463333333337,6.239305436507932,6.216884384920634
CCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O[C@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCC(C)C,6.194463333333337,6.239305436507932,6.216884384920634
CC[C@H](C)[C@H](NC(=O)C(C)(C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(C)(C)NC(C)=O)C(C)C)C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)NC(C)(C)C(=O)N1CCC[C@H]1CO,6.3601222222222225,6.073607252886003,6.216864737554113
CO[C@H]1c2nc3c(nc2C[C@@H]2CC[C@H]4C5=CC[C@@H]6[C@H](C)[C@@]7(OC[C@]56C(=O)C[C@]4(O)[C@]21C)OC(C)(C)C[C@H]7O)C[C@@]1(C)[C@@H](CC[C@H]2C4=C[C@@H]5O[C@]6(O[C@](C)(CO)C[C@H]6O)[C@@H](C)[C@]5(O)[C@@]4(C)[C@H](O)C[C@@H]21)C3,6.243094444444444,6.19050692460317,6.2168006845238075
CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,6.269541111111112,6.163695297619046,6.216618204365079
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3cc(O)c(O)cc3O)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,6.392324444444449,6.040901382936512,6.21661291369048
CO[C@@H](C(=O)N[C@H]1CC[C@H](OC(=O)[C@H](OC)[C@H](O)[C@@H](O)[C@H](O)CCC(C)C)CNC1=O)[C@H](O)[C@@H](O)[C@H](O)/C=C/C(C)C,6.229522222222219,6.203299424603167,6.2164108234126925
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)c2coc(n2)[C@H](Cc2ccccc2)NC(=O)c2nc(oc2C)[C@H](C(C)C)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)c2coc1n2,6.312696666666667,6.120102966269838,6.216399816468252
CC(C)CCCCCC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,6.277783333333331,6.154857519841268,6.216320426587299
CCCCCCCC/C=C/CCCCCCCC(=O)NCCCOc1c(Br)cc(CCNC(=O)CCCCCCC/C=C/CCCCCCCC)cc1Br,6.206394444444441,6.225714723124092,6.216054583784267
C/C=C1/NC(=O)[C@H](CCO)NC(=O)C[C@@H](CCCCC)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCO)NC(=O)[C@@H]2C[C@@H](O)CN2C1=O,6.30390777777778,6.1280983044733,6.21600304112554
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSC(=N2)[C@H]2CCCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CSC(=N2)[C@@H]([C@@H](C)CC)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]2CCCN2C1=O,6.3920611111111105,6.0396712996031745,6.215866205357143
CO[C@H]1c2nc3c(nc2C[C@@H]2CC[C@H]4C5=CC[C@@H]6[C@H](C)[C@@]7(OC[C@]56C(=O)C[C@@H]4[C@]21C)OC(C)(C)C[C@H]7O)C[C@@]1(C)[C@@H](CC[C@H]2C4=C[C@@H]5O[C@]6(O[C@](C)(CO)C[C@H]6O)[C@@H](C)[C@]5(O)[C@@]4(C)[C@H](O)C[C@@H]21)C3,6.241083333333333,6.19050692460317,6.215795128968251
CO[C@H]1c2nc3c(nc2C[C@@H]2CC[C@H]4C5=C[C@@H]6O[C@]7(O[C@](C)(CO)C[C@H]7O)[C@@H](C)[C@]6(O)[C@@]5(C)[C@H](O)C[C@@H]4[C@]21C)C[C@@]1(C)[C@@H](CC[C@H]2C4=CC[C@@H]5[C@H](C)[C@@]6(OC[C@]45C(=O)C[C@@H]21)OC(C)(C)C[C@H]6O)C3,6.241083333333333,6.19050692460317,6.215795128968251
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@]4(C)C5=CC[C@]6(C)[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@H]6C5=CC[C@H]4C3(C)C)[C@H](O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.348994444444444,6.082333035714282,6.215663740079363
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@]4(C)C5=C(CC[C@H]4C3(C)C)C3=CC[C@H]([C@H](C)CC(=O)C=C(C)C)[C@@]3(C)CC5)[C@H](O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.348994444444444,6.082333035714282,6.215663740079363
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@]4(C)C5=CC[C@]6(C)[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@@]6(C)C5CCC4C3(C)C)[C@H](O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.348994444444444,6.082333035714282,6.215663740079363
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@]4(C)C5=C(CCC4C3(C)C)C3CC[C@H]([C@H](C)CC(=O)C=C(C)C)[C@@]3(C)CC5)[C@H](O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.348994444444444,6.082333035714282,6.215663740079363
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@]4(C)C5=C(CC[C@H]4C3(C)C)[C@@H]3CC[C@H]([C@H](C)CC(=O)C=C(C)C)[C@@]3(C)CC5)[C@H](O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.348994444444444,6.082333035714282,6.215663740079363
CCOC(=O)/C(=C/C(=O)OC)C(Cc1c(Br)c(O)c(O)c(Br)c1Br)C(=O)O,6.239056666666673,6.192230845598846,6.21564375613276
COC(=O)CCCCCCCC[C@H](CC(=O)NCCCN)N1CC(=O)N(O)[C@@H](Cc2ccccc2)C1=O,6.282294444444445,6.148857199675324,6.2155758220598845
CCCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)C(NC(=O)CO)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCC(C)C,6.198688888888892,6.232091726190472,6.215390307539682
C=C[C@@](C)(C/C=C/C(C)(C)O)c1ccc2c3c(c[nH]c13)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,6.107233333333335,6.322985030663784,6.215109181998559
CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4C[C@@H](O)[C@@]4(C)C5CC[C@@H]4[C@H](C)CC(=O)C=C(C)C)C3(C)C)[C@H](O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.347527777777778,6.082333035714282,6.21493040674603
COc1c(C)cc2c(c1O)C1[C@@H]3[C@@H]4SCC(=O)C(=O)OC[C@@H](c5c(O)c(OC)c(C)c(OC(C)=O)c54)N3[C@@H](O)C(C2)N1C,6.299230000000006,6.130249586940837,6.214739793470422
CCC/C=C\c1ccccc1[C@H](CC(=O)NC1C(=O)N(C)/C(=C/c2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)O[C@@H]1C)[C@@]1(N)C(=O)NN=C1C(=O)NC[C@@H](O)[C@H](O)[C@H](O)CO,6.1426222222222195,6.286377744708995,6.214499983465608
CC/C(C)=C(\NC(=O)[C@@H](NC(=O)C(C)(C)C(=O)C(C)CC(C)C)[C@](C)(O)CC)C(=O)NCC(=O)N/C(C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N/C(C(=O)N[C@H](C)C(=O)N[C@H](C(=O)N[C@@H](C(=O)NC(C(=O)N[C@H](CN(C)C)C(C)C)=C(C)C)C(C)C)C(C)C)=C(/C)CC)C(C)(C)O)C(C)(C)O)[C@@H](C)CC)C(C)C)=C(\C)CC,6.382249999999999,6.045937361111104,6.214093680555552
