Smiles,pChEMBL_Fisico,pChEMBL_MACCS,Media_Predicciones,Violaciones_Lipinski
CNCC(O)c1ccc(OCCCNC(=O)C2=NO[C@@]3(CC(Br)=C(OC)C(Br)=CO3)[C@H]2O)cc1,6.295434444444447,6.224392896825394,6.259913670634921,1
C=C(CCNC(=O)CC/C=C/C[C@H](CCCCCCC)OC)[C@]12O[C@H]1[C@H](O[C@H]1OC[C@H](OC)[C@@H](O)[C@@H]1OC)C=C(C)C2=O,6.453363333333334,6.066069126984122,6.259716230158728,1
NCCc1cc(Br)c(OCCCNC(=O)/C(Cc2ccccc2)=N/O)c(Br)c1,6.34529444444444,6.173478075396827,6.259386259920634,1
NCCCOc1c(Br)cc(CCNC(=O)/C(Cc2ccccc2)=N/O)cc1Br,6.34529444444444,6.173478075396827,6.259386259920634,1
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccc(O)c(Br)c2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)C1,6.454752222222224,6.063527103174599,6.259139662698411,1
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c(Br)c2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)C1,6.454752222222224,6.063527103174599,6.259139662698411,1
C#CCCC[C@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](C(C)CC)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]1C,6.277068888888889,6.239558330026455,6.258313609457671,1
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccc(O)c(I)c2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)C1,6.452463333333333,6.063527103174599,6.257995218253966,1
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccc(O)c(I)c2)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)C1,6.452463333333333,6.063527103174599,6.257995218253966,1
C/C1=C\C(C)CC(C)OC(=O)C(C)NC(=O)C(Cc2ccc(O)c(I)c2)N(C)C(=O)C(C)NC(=O)C(C)C1,6.452463333333333,6.063527103174599,6.257995218253966,1
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c(I)c2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)C1,6.452463333333333,6.063527103174599,6.257995218253966,1
CN[C@@H](CC(C)C)C(=O)NCCCN(C)CCc1cc(OC)c(Br)cc1Br,6.452961111111106,6.061327926587296,6.257144518849201,1
CCC[C@@H](CC[C@@H](C)[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@]2(C)CSC(=N2)[C@H](C)NC(=O)C1(C)C)OC,6.378644444444446,6.133817184644057,6.256230814544251,1
CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C1=O,6.3678411111111135,6.144051656746033,6.255946383928573,1
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCCCNC(=O)C1=NO[C@]3(C=C(Br)C(=O)[C@@H]4O[C@@H]43)C1)=NO2,6.475446666666664,6.036101951058197,6.255774308862431,1
CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(O)cc2)N(C)C1=O,6.366918888888892,6.144051656746033,6.255485272817462,1
COC1=C(Br)[C@@H](O)[C@]2(C=C1Br)CC(C(=O)NCCCOc1c(Br)cc(C(=O)O)cc1Br)=NO2,6.341093333333332,6.169133300264548,6.255113316798941,1
COC(=O)CCCNC(=O)NCc1c(Br)c(O)c(O)c(Br)c1Br,6.209983888888888,6.298567443542571,6.2542756662157295,1
CC[C@H](C)[C@@H](O)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)OC,6.400252222222224,6.104504156746028,6.252378189484126,1
CC[C@@H](O)CCCCCCCCCCC(=O)N[C@H]1CSSC[C@@H](C(=O)OC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,6.4401077777777775,6.0623171031746,6.251212440476189,1
C=CCCC[C@H]1OC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C,6.224552222222221,6.276126236772481,6.250339229497351,1
CCCC1OC(=O)CNC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.244776666666664,6.255764738756612,6.250270702711638,1
COc1c(O)cc(CCN)c2c1SSSSS2,6.149565555555555,6.350877189935065,6.25022137274531,0
COc1cc(CCN)c2c(c1O)SSSSS2,6.149565555555555,6.350877189935065,6.25022137274531,0
CCCCC[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)OC(=O)C(C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.253799841269841,6.245398191137562,6.249599016203701,1
C/C=C(/C)C(=O)OC[C@H]1c2c(cc(C)c(OC)c2O)C[C@H]2[C@H]3C4=C(C[C@@H]([C@H](C#N)N12)N3C)C(=O)C(C)=C(OC)C4=O,6.388572222222223,6.11059643217893,6.249584327200576,1
C=C(C)CCOc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@H](C)NC(=O)[C@@H]3CCCN3C(=O)C(Cc3ccccc3)OC(=O)[C@H](C)N(C)C2=O)cc1,6.347546666666665,6.150786236772487,6.249166451719576,1
CCOC(=O)NCCCCCNC(=O)C1=NO[C@]2(C=C(Br)C(OC)=C(Br)[C@@H]2O)C1,6.34082444444444,6.157250978835978,6.249037711640209,1
C=CC(C)(C)n1cc(C[C@@H]2NC(=O)[C@H](C[C@@H](C)CO)N(C)C2=O)c2ccccc21,6.024172222222214,6.473708780663779,6.248940501442997,0
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccc(O)c(Br)c2)N(C)C(=O)CNC(=O)[C@@H](C)C1,6.434193333333337,6.063527103174599,6.248860218253968,1
COc1cc(O)c(Oc2cc(C)cc(O)c2)c(C)c1OC,6.324147777777779,6.173461690115439,6.248804733946609,0
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCOc1c(Br)cc(C(O)CNS(=O)(=O)[O-])cc1Br)=NO2.[Na+],6.327718888888888,6.169133300264548,6.248426094576718,1
COc1cc(CCN(C)C)c2c(c1O)Sc1c(CCN(C)C)c(SC)c(OC)c(OC)c1S2,6.347731111111115,6.148903417027415,6.248317264069265,1
C#CCn1cc(C[C@@H]2NC(=O)[C@H](C[C@@H](C)CO)N(C)C2=O)c2ccccc21,6.082555555555548,6.41405360209235,6.24830457882395,0
COC1=C(Br)C(O)C2(C=C1Br)CN=C(C(=O)NCCCOc1c(Br)cc(C(O)CN)cc1Br)O2,6.432415555555557,6.0631887896825365,6.247802172619046,1
C=CC(C)(C)[C@@]12C=C(O)C(=O)N3/C(=C/c4cn(C(C)(C)CC(=O)CC(C)(C)O)cn4)C(=O)N[C@]31N(OC)c1ccccc12,6.1668944444444485,6.327928207671956,6.247411326058202,1
COC1C(=O)N(C)C(OC)C1OC(CN(C)c1cn(C)cn1)C(O)CO,6.295822222222218,6.198878452380954,6.247350337301586,0
COc1cc(CCN(C)CCCNC(=O)[C@H](CC(C)C)N(C)C)c(Br)cc1Br,6.477255555555552,6.015901121031742,6.246578338293647,1
CCC[C@H]1NC(=O)[C@@H](NC(C)=O)[C@@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,6.318157777777771,6.174989074074073,6.246573425925922,1
COC1=C(Br)C(O)C2(C=C1Br)CN=C(C(=O)NCCCOc1c(Br)cc(CCN)cc1Br)O2,6.428837777777778,6.0631887896825365,6.246013283730157,1
CC[C@H](C)[C@@H](C(=O)N[C@@H](Cc1ccc(OCC=C(C)C)cc1)C(=O)O)N(C)C(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)C(O)Cc1ccccc1,6.209877777777774,6.282043591269839,6.245960684523807,1
C=C1/C=C/C(=O)N(C)C(=O)NC(CCC(N)=O)C(=O)OC(C(C)CC(C)CC(C)CC)C(C)C(=O)N1,6.039466666666666,6.4521770833333285,6.245821874999997,1
C#CCCC[C@@H]1OC(=O)CNC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.245374444444445,6.245398191137562,6.245386317791004,1
CCCCCC[C@H](C)[C@@H]1CC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)O1,6.13074666666667,6.3595762797619,6.245161473214285,1
CCCCCC[C@H](C)[C@@H]1CC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)O1,6.13074666666667,6.3595762797619,6.245161473214285,1
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)C(NC(=O)C(N)Cc2ccccc2)Cc2cn(c3ccccc23)C23CC(NC1=O)C(=O)N1C(Cc4ccccc4)C(=O)N(c4ccccc42)C13,6.27478888888889,6.215503670634919,6.245146279761904,1
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)Cc2cn(c3ccccc23)[C@]23C[C@H](NC1=O)C(=O)N1[C@@H](Cc4ccccc4)C(=O)N(c4ccccc42)[C@@H]13,6.27478888888889,6.215503670634919,6.245146279761904,1
C=CC(C)(C)OC[C@@H]1NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)CC)NC(=O)[C@@H]2CSC(=N2)[C@H](CC(C)C)NC1=O,6.248350000000003,6.241641051587298,6.244995525793651,1
CCCCCCCCCc1nc(N)[n+]2c(c1C(=O)OCCCCCCCNC(=N)N)CCC2,6.1547188888888895,6.334929237012985,6.244824062950937,0
CN(C)CCCOc1c(Br)cc(CC[N+](C)(C)O)cc1Br,6.151197777777777,6.337688357683982,6.244443067730879,0
CCCC(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]2CC[C@@H](O)N(C2=O)[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C(C)C)C(=O)O[C@@H]1C,6.177663333333331,6.31074277777777,6.24420305555555,1
CCC(C)[C@@H]1NC(=O)[C@@H]2[C@@H](C)CCN2C(=O)[C@@H](CC(C)C)OC(=O)CCNC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)CC)N(C)C1=O,6.234202222222221,6.2511940046296255,6.242698113425924,1
C[N+](C)(C)CCOC(OCC(O)COC(=O)c1c[nH]c2cc(Br)ccc12)C(=O)O,6.192568888888891,6.292811453823955,6.242690171356423,0
C=CCCC[C@@H]1OC(=O)CNC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.20853873015873,6.276126236772481,6.2423324834656055,1
CC[C@H](C)[C@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)CN(O)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC1=O,6.276465555555554,6.208174394841267,6.242319975198411,1
CCC[C@H](O)CC[C@@H](C)[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CCO)N(C)C(=O)[C@]2(C)CSC(=N2)[C@H](C)NC(=O)C1(C)C,6.143511111111108,6.341101586700332,6.24230634890572,1
C/C(=C\Cn1cnc2c1C(=O)N(C)CN2C)CC/C=C(\C)CCC/C(C)=C/C(=O)CC(C)C,6.18095222222222,6.303602293771044,6.242277257996632,1
C/C(=C/C(=O)CC(C)C)CCC/C(C)=C/CC/C(C)=C/Cn1cnc2c1C(=O)N(C)CN2C,6.18095222222222,6.303602293771044,6.242277257996632,1
CC(C)C[C@@H]1OC(=O)CCNC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C1=O,6.24933,6.234309302248676,6.241819651124338,1
C#CCCC[C@@H]1OC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.235507777777777,6.245398191137562,6.24045298445767,1
C#CCCC[C@H]1OC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C,6.232757777777777,6.245398191137562,6.239077984457669,1
CCC(C)[C@@H]1C(=O)N2CCC[C@H]2C(=O)NC(C(C)Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)NC(C(C)C)C(C)C(=O)OC(C)C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)C)C(=O)N1C,6.292555555555555,6.182224004629628,6.237389780092592,1
CCCCC(C)CC(C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N(C)[C@H](C(=O)N1C[C@@H](O)C[C@H]1C(=O)N1C(=O)C=CC1C)C(C)C)C(C)OC(C)=O,6.248885555555557,6.225405773809518,6.237145664682537,1
CCCC[C@@H](C)C[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N(C)[C@H](C(=O)N1C[C@@H](O)C[C@H]1C(=O)N1C(=O)C=C[C@@H]1C)C(C)C)C(C)OC(C)=O,6.248885555555557,6.225405773809518,6.237145664682537,1
COC1=C(Br)C[C@]2(OC=C1Br)ON=C(C(=O)NCCCOc1c(Br)cc(C(O)CNC=O)cc1Br)[C@@H]2O,6.332974444444442,6.140627288359788,6.236800866402115,1
CNCCc1cc(Br)c(OCCCN)c(Br)c1,6.143598888888886,6.329892590187589,6.236745739538238,0
C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6C(=O)CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C,6.0382722222222265,6.435173865740742,6.236723043981485,0
CCCCC[C@H]1OC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C,6.227329999999999,6.245398191137562,6.2363640955687805,1
CCCC[C@@H](C)C[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N(C)[C@H](C(=O)N1CCC[C@H]1C(=O)N1C(=O)C=C[C@@H]1C)C(C)C)[C@@H](C)O,6.268424444444445,6.203486547619044,6.235955496031744,1
CC(C)C1NC(=O)[C@@H]2CCCN2C(=O)C(C(C)Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](C)OC(=O)C1C,6.289572222222221,6.182224004629628,6.235898113425924,1
CC(C)[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](C)Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](C)OC(=O)[C@@H]1C,6.289572222222221,6.182224004629628,6.235898113425924,1
C=CC(C)(C)OC[C@@H]1NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]2CCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@@H]2CCC(=N2)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,6.289891111111111,6.181452797619044,6.235671954365078,1
CCCCOC(=O)CCNc1nc(=O)n(C)c2c1ncn2C,6.108324444444441,6.362844690957192,6.235584567700816,0
CCOC(=O)NCCCCNC(=O)C1=NO[C@]2(C=C(Br)C(OC)=C(Br)[C@@H]2O)C1,6.313671111111108,6.157250978835978,6.235461044973543,1
COC(=O)NCC(=O)CCNC(=O)C1=NO[C@]2(C=C(Br)C(OC)=C(Br)[C@@H]2O)C1,6.458304444444443,6.012360066137561,6.235332255291002,1
COC(=O)NCCC(=O)CNC(=O)C1=NO[C@]2(C=C(Br)C(OC)=C(Br)[C@@H]2O)C1,6.458304444444443,6.012360066137561,6.235332255291002,1
CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCCN2C(=O)c2ccccc2NC(=O)[C@H](C(C)C)NC1=O,6.116057777777777,6.354240089285712,6.235148933531745,1
COc1cc(/C=C/C(=O)N(C)CC(OCCOCCO)c2ccc(O)cc2)ccc1O,6.296726666666669,6.172883142135639,6.2348049044011535,0
CC/C=C(\C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)NC(=O)CN(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](C)[C@@H]1C,6.392563333333335,6.076677718253962,6.234620525793648,1
CN(C)CCCOc1c(I)cc(CCN(C)C)cc1I,6.36355611111111,6.103578606782105,6.233567358946607,1
CCC(=O)CCCCCCCCCCC(=O)N[C@H]1CSSC[C@@H](C(=O)OC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,6.403368888888888,6.062985158730157,6.233177023809523,1
C/C=C(/C)C(=O)OC[C@H]1C2=C(CC3[C@H]4C5=C(C[C@@H](C(=O)N31)N4C)C(=O)C(C)=C(OC)C5=O)C(=O)C(C)=C(OC)C2=O,6.349066666666666,6.116993706709957,6.233030186688312,1
COc1c(C)cc(C(C)=O)c(O)c1CO,6.231893333333334,6.234074613997116,6.232983973665225,0
COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)CCNC2=O)cc1,6.3472222222222205,6.116541249999995,6.231881736111108,1
C=CC(C)(C)c1[nH]c2c(CC=C(C)C)cc(CC=C(C)C)cc2c1C[C@@H]1NC(=O)[C@H](CO)NC1=O,6.364988888888887,6.097355535714285,6.231172212301586,0
CCC[C@H]1C[C@@H](OC)C[C@H](C)C[C@@H]2C[C@@H](OC(=O)/C=C\CCc3coc(/C=C\CNC(=O)OC)n3)C[C@H](CC(=O)O1)O2,6.266305555555554,6.1943389009139,6.230322228234726,1
C/C=C(\C)[C@@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H]([C@H](C)CC)NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,6.377346666666671,6.08313662698412,6.230241646825396,1
C=C(C)C(Cl)COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@H](C)NC(=O)[C@@H]3CCCN3C(=O)C(Cc3ccccc3)OC(=O)[C@H](C)N(C)C2=O)cc1,6.316479999999999,6.143404252645504,6.229942126322752,1
C#CCCC[C@@H]1OC(=O)CNC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.214474444444443,6.245398191137562,6.229936317791003,1
CC[C@@H](C)[C@@H]1NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](O)[C@H](C)[C@H]([C@@H](C)CC)OC(=O)[C@H](C)N(C)C1=O,6.376041111111116,6.08313662698412,6.2295888690476175,1
COc1ccc([C@]23Oc4cc(OC)cc(OC)c4[C@@]4(O)[C@H](C(=O)N(CCCCNC(=O)/C(C)=C/CO)C42O)[C@H]3c2ccccc2)cc1,6.334122222222223,6.124421364838867,6.229271793530545,1
COc1c(-c2csc(-c3ccc4cc(Cl)ccc4n3)n2)n(C)c(C(=O)NCCOC(C)=O)c(SC)c1=O,6.29915,6.15897507936508,6.229062539682539,1
CCC[C@H](C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,6.373980000000006,6.08313662698412,6.228558313492063,1
CC(CC(=O)N(C)[C@@H]1C(=O)N(C)[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N[C@@H](C(C)C)C(=O)O[C@@H]1C)C(Cl)Cl,6.283315555555556,6.173619884920632,6.228467720238094,1
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccoc2)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccoc2)N(C)C1=O,6.280955555555561,6.175813409391533,6.228384482473548,1
C=C[C@@](C)(CCC=C(C)C)c1ccc2c3c1NC(=O)[C@@H]3C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,6.172305555555556,6.283627411616159,6.227966483585858,0
COc1cc([C@@H](OC)[C@H](O)CO)cc(OC)c1O,6.096108888888886,6.359095666305918,6.227602277597402,0
C/C(=C\C(C(C)C)N(C)C(=O)C(NC(=O)C1N(C)Cc2c(c3ccccc3n2C)C1(C)C)C(C)(C)C)C(=O)O,6.298677777777778,6.156471488095236,6.227574632936507,1
C/C(=C\[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]1N(C)Cc2c(c3ccccc3n2C)C1(C)C)C(C)(C)C)C(=O)O,6.298677777777778,6.156471488095236,6.227574632936507,1
OCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,6.231952222222223,6.221734942640693,6.226843582431458,0
CN(C)CCCOc1c(I)cc(CC[N+](C)(C)C)cc1I.Cl.[Cl-],6.373418888888888,6.079788368686867,6.226603628787878,1
Cc1cc(O)c(O)c(Oc2cc(C)cc(Oc3cc(C)cc(O)c3O)c2O)c1,6.267785555555552,6.183330873015874,6.225558214285712,0
Cc1cc(O)c(O)c(Oc2cc(C)cc(O)c2Oc2cc(C)cc(O)c2O)c1,6.267785555555552,6.183330873015874,6.225558214285712,0
Cc1cc(O)c(Oc2c(O)cc(C)cc2Oc2cc(C)cc(O)c2O)c(O)c1,6.267785555555552,6.183330873015874,6.225558214285712,0
C#CCCC[C@H]1OC(=O)[C@H](C(C)CC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)OC(=O)[C@@H](C(C)CC)C(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C,6.368691111111113,6.082097159391532,6.225394135251323,1
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCCCNC(=O)C1=NO[C@]3(C=C(Br)C(=O)[C@@H](Br)[C@@H]3O)C1)=NO2,6.414207777777777,6.036101951058197,6.225154864417987,1
NC(=O)NCCCOc1c(Br)cc(CCNC=C2C(=O)C=CC2=O)cc1Br,6.421264444444443,6.028943203463208,6.225103823953825,1
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc2cn(c3ccccc23)[C@]23C[C@H](NC1=O)C(=O)N1[C@@H](Cc4ccccc4)C(=O)N(c4ccccc42)[C@@H]13,6.234702222222225,6.215503670634919,6.2251029464285725,1
CCCCC(C)CC(C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N(C)[C@H](C(=O)N1CCC[C@H]1C(=O)N1C(=O)C=CC1C)C(C)C)C(C)OC(C)=O,6.242874444444445,6.206804206349204,6.224839325396824,1
CC[C@H](C)[C@@H](C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N1C(=O)C=C(OC)[C@@H]1C)N(C)C,6.134855555555557,6.314401309523803,6.22462843253968,1
CCCCC[C@@H]1OC(=O)CNC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.203657777777778,6.245398191137562,6.22452798445767,1
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](CO)NC(=O)[C@@H](Cc2ccc(O)c(I)c2)N(C)C(=O)CNC(=O)[C@@H](C)C1,6.348394444444449,6.100437202380951,6.2244158234127,1
COC(=O)NCCSSCCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O,6.224948888888887,6.219287640873018,6.222118264880953,0
CC[C@H](C)[C@H](NC(=O)[C@H](OC(=O)[C@@H](O)C(C)C)[C@@H](C)CC)C(=O)NCC(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)OC,6.361463333333334,6.082338442460314,6.221900887896824,1
C=C[C@@](C)(CCC=C(C)C)c1ccc2c(c1NC=O)C(=O)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,6.147572222222225,6.295057233044733,6.221314727633478,0
COc1c(Br)cc(Br)c(C[C@@H]2N(C)C(=O)[C@@H]3CCC[N@+]23C)c1Br,6.182010000000004,6.260378750000001,6.221194375000002,1
COc1c(Br)cc(Br)c(C[C@H]2N(C)C(=O)[C@@H]3CCC[N@@+]32C)c1Br,6.182010000000004,6.260378750000001,6.221194375000002,1
CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(C)=O)[C@@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,6.265185555555553,6.177195720899468,6.221190638227511,1
CC[C@H](C)[C@@H](C(=O)N1C(=O)C=C(OC)[C@@H]1Cc1ccccc1)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,6.387133333333339,6.054745972222215,6.220939652777777,1
