MolLogP,MolWt,NumRotatableBonds,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA10,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,pChEMBL_Value
5.52612000000001,690.8270000000001,21,0,1,2,0,1,9.473725907600098,11.157684576726059,6.923737199690624,128.65812025558643,0.0,0.0,0.0,22.99804733313562,0.0,0.0,0.0,6.606881964512918,11.938610575903699,0.0,9.589074368143644,0.0,0.0,90.39441829772878,43.025017565859855,12.13273413692322,6.606881964512918,58.54081586752282,0.0,6.290026729335213,0.0,11.938610575903699,5.5
2.3971,343.42700000000013,7,0,2,0,1,1,5.316788604006331,20.7467589448697,0.0,43.73392667478865,0.0,6.076020106833881,5.817862777835028,0.0,0.0,9.883888251797686,0.0,25.0131833803444,23.70824234337192,9.589074368143644,4.9839785209472085,0.0,0.0,19.765380445542643,36.1109334045415,38.39008007771103,6.103966387748303,5.817862777835028,0.0,11.814359458703011,0.0,0.0,7.6
1.7952999999999997,391.4930000000002,7,0,2,0,1,1,5.316788604006331,25.847149127487153,0.0,43.73392667478865,0.0,6.076020106833881,5.817862777835028,0.0,0.0,9.883888251797686,0.0,24.159155022578272,33.54549547978942,9.589074368143644,13.401775505276145,0.0,0.0,19.765380445542643,36.1109334045415,31.783198113198118,11.002791636728963,5.817862777835028,9.837253136417502,11.814359458703011,0.0,0.0,5.07
5.936300000000006,438.5710000000001,6,0,1,3,1,0,0.0,25.93115605767717,0.0,52.507651591250905,0.0,10.902924932081056,0.0,5.749511833283905,0.0,9.467009378641833,0.0,6.544756405912575,16.810104661432565,4.794537184071822,0.0,0.0,0.0,55.8091283018479,66.28465468617706,35.24981723045167,6.544756405912575,5.749511833283905,0.0,0.0,5.907179729351506,0.0,6.29
5.636540000000005,377.4840000000001,8,0,0,2,1,0,14.90251629950064,13.151638370425493,13.847474399381248,36.586211423785095,0.0,0.0,0.0,17.248535499851716,0.0,4.567099647791355,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,49.239845656621675,44.030848719389084,12.611123474374185,11.890771566461538,18.105905631080727,5.749511833283905,5.428790391900541,0.0,0.0,6.0
5.981520000000006,397.90200000000016,8,0,0,2,1,0,14.90251629950064,13.151638370425493,6.923737199690624,31.0227599320881,5.022633313741326,0.0,0.0,17.248535499851716,0.0,4.567099647791355,0.0,0.0,11.600939890232516,4.794537184071822,0.0,0.0,0.0,43.14459991823398,49.239845656621675,17.633756788115512,11.890771566461538,18.105905631080727,5.749511833283905,5.428790391900541,0.0,0.0,6.2
6.326500000000005,418.3200000000002,8,0,0,2,1,0,14.90251629950064,13.151638370425493,0.0,25.459308440391105,10.045266627482652,0.0,0.0,17.248535499851716,0.0,4.567099647791355,0.0,0.0,23.20187978046503,4.794537184071822,0.0,0.0,0.0,54.745539808466496,36.75265696523406,17.633756788115512,16.913404880202865,18.105905631080727,5.749511833283905,5.428790391900541,0.0,0.0,5.9
3.7574000000000023,492.6200000000004,8,0,2,1,1,1,14.790514511606428,22.554652396982227,5.41499046939678,42.876556543559644,0.0,6.076020106833881,5.817862777835028,11.49902366656781,0.0,14.783797982648164,5.41499046939678,46.21832488697632,23.70824234337192,9.589074368143644,4.9839785209472085,0.0,0.0,19.056471336613843,75.15612851335747,31.428743558733718,19.13166997518723,5.817862777835028,11.49902366656781,11.814359458703011,0.0,0.0,7.58
3.4152000000000013,478.59300000000036,8,0,2,1,1,1,20.10730311561276,22.554652396982227,5.41499046939678,42.876556543559644,0.0,6.076020106833881,5.817862777835028,11.49902366656781,0.0,15.200676855804016,5.41499046939678,39.17065290429912,23.70824234337192,9.589074368143644,4.9839785209472085,0.0,0.0,19.056471336613843,68.10845653068029,31.428743558733718,19.13166997518723,5.817862777835028,11.49902366656781,11.814359458703011,0.0,0.0,7.15
5.037720000000005,412.33100000000013,4,0,1,2,1,1,4.899909730850478,11.339293589984397,6.923737199690624,37.07114248140096,0.0,11.033401435232523,5.687386274683562,0.0,0.0,9.551078168738563,0.0,11.444666136763054,38.557911337216936,4.794537184071822,4.9839785209472085,0.0,0.0,41.0527823030248,43.173478588160066,35.58834627142853,11.033401435232523,5.824404497999927,0.0,5.907179729351506,0.0,0.0,6.13
