Smiles,MACCS_36,MACCS_38,MACCS_42,MACCS_50,MACCS_57,MACCS_62,MACCS_65,MACCS_72,MACCS_75,MACCS_79,MACCS_80,MACCS_83,MACCS_86,MACCS_87,MACCS_89,MACCS_90,MACCS_92,MACCS_93,MACCS_95,MACCS_97,MACCS_98,MACCS_99,MACCS_101,MACCS_103,MACCS_104,MACCS_108,MACCS_109,MACCS_111,MACCS_113,MACCS_115,MACCS_116,MACCS_120,MACCS_126,MACCS_128,MACCS_129,MACCS_131,MACCS_132,MACCS_133,MACCS_136,MACCS_139,MACCS_140,MACCS_142,MACCS_146,MACCS_149,MACCS_150,MACCS_151,MACCS_155,MACCS_159,MACCS_160
CC(=O)NC(CSc1ccc(C(N)=O)c2c1Nc1c(C(N)=O)cc(C(=O)c3ccccc3)cc1N2C)C(=O)O,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
NC1=C(Cc2ccc(O)cc2)C2=NCCc3c[nH]c(c32)C1=O,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0
CC(=O)O[C@@H]1C=C(C=O)[C@H](C=O)[C@@]2(C)CCCC(C)(C)[C@H]12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1
CC(C)=CC[C@@]12CCN(C)[C@@H]1Nc1c(Br)ccc(O)c12,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1
CC(=O)O[C@H]([C@@H](C)[C@H](C)C(C)(C)OC(C)=O)[C@](C)(O)[C@H]1C(=O)C[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1
CC1(C)C[C@@H]2C3=CC(=O)C[C@@](C)(CC[C@@H]21)C3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)[C@H](O)[C@H](O)CCCCCCCCCCCC(C)C,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CC(C)=CC(=O)C/C(C)=C/CC/C(C)=C/CC/C(C)=C/C=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1
CC(=O)O[C@H]1C/C(C)=C\[C@@H]2OC(=O)[C@]3(C)O[C@]23[C@H](OC(C)=O)[C@H]2[C@@H](C)[C@@H](O)C[C@H](OC(C)=O)[C@]2(C)[C@@H]1OC(C)=O,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1
CC(=O)OC[C@]12Oc3ccc(-c4ccc5c(c4O)C(=O)C4=C(O)C[C@@H](C)[C@@H](OC(C)=O)[C@]4(CO)O5)c(O)c3C(=O)C1=C(O)C[C@@H](C)[C@H]2OC(C)=O,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
C=C1[C@@H](C)CC[C@@](C)(O)[C@@]12CC[C@@](C)(Cl)[C@H](Br)C2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
S=C=N/C=C\CCCCCCCCCCCCN=C=S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CNCCc1c2c3c(ccnc3c3scnc13)-c1ccccc1N2,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
C[C@H]1c2n[nH]c3c(O)c4c(c(c23)[C@@H](O)[C@@H]1O)C(=O)c1cccc(O)c1-4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1
CCCCC(C)C(=O)N[C@@H](C(=O)N1C(=O)C(C)=C(OC)[C@@H]1Cc1ccccc1)C(C)C,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
C=C1[C@@H](C)CC[C@@]1(C)c1cc(Br)c(C)cc1O,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
O=S(=O)(O)Oc1ccc(Oc2cc(Br)c(Oc3ccc(O)c(Oc4ccc(Br)cc4Br)c3Br)c(Oc3ccc(Br)cc3Br)c2)cc1Br,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0
Nc1nc(/C=C/CNC(=O)c2cc(Br)c(Br)[nH]2)c(-[n+]2cccc(O)c2)[nH]1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0
C=CCCCCCC#CC#CCOCC(=O)OC,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1
CCCc1cc(Oc2c(CCC)c(Cl)c(O)c(Cl)c2OC)c(Cl)c(O)c1Cl,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1
CCc1ccc([C@H](C)CC)oc1=O,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
C=CC(C)(C)OC[C@@H]1NC(=O)N[C@H]([C@@H](C)CC)C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@@H]2CSC(=N2)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
C#C/C=C\CCCCCCCCCC(C)CCCCCCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
O=C1NC[C@H](c2c[nH]c3ccccc23)N=C1c1c[nH]c2cc(Br)ccc12,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
C/C=C\C/C=C\C/C=C\CCCCCCCCCc1ccc(C=O)[nH]1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
C/C1=C\CCC(C)(O)/C=C/C(C(C)C)CCC2(C)OC2CC1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
C=C(CC/C=C(\C)CC(=O)CC(C)C)C(O)CC/C(C)=C/CO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
N=C(N)N/C=C/c1ccc(O)c(O)c1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
COC(=O)/C(Cc1c[nH]c2c(CC=C(C)C)cccc12)=N/O,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1
O=C(NCCCNCCCCNC(=O)c1[nH]c(Br)c(Br)c1Br)c1cc(Br)c(Br)[nH]1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0
CC(C)/C=C1\NC(=O)[C@H](C(C)C)n2c1nc1c(O)c(O)ccc1c2=O,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)ccc1O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1
COC(=O)c1c(Oc2c(O)cc(C)cc2C(OC)OC)ccc(C(CC(C)C)OC(C)=O)c1OC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1
C/C(=C\Cc1cc(C(=O)O)ccc1O)CC/C=C(\C)CCC(O)C(C)C(=O)O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
CC(C)C/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(CO)[C@H]3CC[C@]12C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1
CC(C)=CCC/C(C)=C/C(O)C/C(C)=C/CC/C(C)=C/Cc1cc(O)cc(C)c1O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1
CC(=O)OC1C=C([C@H]2C[C@H]3O[C@@]3(CCC3C(C)=CCCC3(C)C)C(=O)O2)C(OC(C)=O)O1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCOc1c(Br)cc(CCN(O)C=O)cc1Br)=NO2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1
O=C(NCCc1c[nH]cn1)c1csc(-c2cccc(O)c2O)n1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C(=O)NCCC[N+](C)(C)CCCC[N+](C)(C)CCCN.Cl.[Cl-].[Cl-],0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1
C=C1C(=O)O[C@]2(C)CC[C@@H]1C[C@H](O)[C@@](C)(O)CC[C@H](O)C(=C)CC[C@@H]2O,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1
CC(C)=CCC[C@@H](C)[C@@H]1CC[C@@]2(C)[C@H](O)CC=C(C=O)[C@@]12C=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1
O=C1C=C[C@](O)(CCO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1Cl,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0
CC(=O)OC[C@@]1(C)C[C@@H](OC(C)=O)C[C@@]2(C)c3occc3CC[C@H]12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1
CC(C)/C=C1/NC(=O)[C@@H](C)NC1=O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1
CCC[C@H]1[C@H](C)C[C@](O)(CC)[C@H]1[C@@]1(CC)OC(=O)C[C@@H]1O,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1
C=C1C[C@@H](O)[C@@H](Br)C(C)(C)[C@]12CC/C(=C/Cl)C(=O)C2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1
O=C1c2ccccc2-[n+]2ccc3c([nH]c4cc(Br)ccc43)c21,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CC1(C)C[C@H]2[C@H]1C[C@@H]1O[C@]1(C)C(=O)CC[C@]2(O)CCl,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1
CC/C=C/C(CC)C/C=C/[C@@]1(CC)C[C@H](CC)[C@@H](CC(=O)O)OO1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1
C=CCCCCCCC[C@@H](OC(=O)CCCCCCCCCCC)[C@H]1C[C@H](O)[C@H](CCCCC)O1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1
C=C1C[C@H](O)[C@H](Br)C(C)(C)[C@@]12CC[C@](C)(Cl)[C@@H](Br)C2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
O=C(O)CCNCCCCCCCCCCCCc1ccc[n+](CCCCCCCCCCCCCc2cccnc2)c1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0
CCCCC[C@H](OC)c1c(O)cc2c(c1O)C(=O)c1c(cc(O)c(Cl)c1O)C2=O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
C=C([C@@H]1C(=O)OC[C@@H]1CC(=O)OC)[C@H]1CCC2C(C)(C)CCC[C@@]21C,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1
C=C(CNC(=O)C(=O)CCCCCCCCCCCCCC)C(=O)OC,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1
C#CC#CC(=O)CCCCCCCCC/C=C(/Br)CCCCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CC(=O)/N=C1\NCCC(c2c[nH]c3ccc(Br)cc23)N1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CCCC(=O)O[C@@H]1[C@H](O)C/C(C)=C\[C@@H]2OC(=O)C(C)=C2C[C@H]2[C@@]3(C)O[C@H]3C[C@H](OC(C)=O)[C@]12C,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1
CC(C)[C@@H]1CCC(=O)C=C1Cc1ccoc1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1
CC1(C)C=C(/C=C/Br)[C@@H](O)C[C@@H]1Br,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
C=C1CC[C@H](C(C)C)[C@H]2C3OC(C[C@](C)(O)C(=O)CC[C@@]3(C)O)[C@@H]12,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1
CC(C)C[C@@H]1O[C@H]1[C@](C)(O)[C@H]1CCC2C3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)C4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)C3=CC[C@@]21C.[Na+],0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
CC(=O)[C@H](Br)C[C@@H](Br)C(C)(C)Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
CC(=O)O[C@@H]1[C@@H]2[C@@H](O)C=C3C4CC[C@H]([C@H](C)[C@H](O)CCC(C)C)[C@@]4(C)C[C@@H](O)C3[C@@]2(C)CC[C@@H]1OC(C)=O,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
CCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@](C)(OC(C)=O)C2O[C@@](C)(C[C@]1(C)O)[C@@H]1[C@H]2[C@@H](C(C)C)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@]12CO2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1
C=C(C)[C@@H]1CC[C@@](C)([C@H]2CC[C@]3(C)O[C@@H]([C@]4(C)CC[C@H]([C@]5(C)CC[C@@H](C(C)(C)O)O5)O4)CC[C@H]3O2)O1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1
COC[C@@H](O)[C@@H]1O[C@@H](O[C@@H]2C3=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](OC)[C@H]5O)[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]3[C@@]3(C)CC[C@@H](O)C[C@@H]3[C@@H]2O)[C@H](O)[C@H]1O,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1
C=C(C)[C@@H]1C[C@H]2O[C@]1(O)C(=O)[C@@H](C)CC(=O)C=C(C)C[C@H]1C=C2C(=O)O1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1
NC1=N[C@H]2n3c(cc(Br)c3Br)C(=O)N3CCC[C@]23N1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0
CC(=O)O.CC(=O)O.Nc1nc([C@H]2[C@H](CNC(=O)c3ccc[nH]3)[C@@H](CNC(=O)c3cc(Br)c[nH]3)[C@@H]2c2c[nH]c(N)n2)c[nH]1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
Cc1cc(O)c2c3c1C(=O)[C@]1(O)C(=C3C(=O)C2=O)O[C@H](C)C1(C)C,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
CCCCC[C@@H](O)/C=C/[C@@H](O)[C@@H]1C[C@H]1[C@@H]1C/C=C\CCCC(=O)O1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1
C=C1CC[C@@H]2CC[C@H](OC(=O)C/C(C)=C/[C@@H](OC(C)=O)C1)C(=O)C2(C)C,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1
CCC(C)(C)[C@H](NC(=O)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)[C@@H](C)NC=O)C(C)C)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](CS(=O)(=O)O)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CCC(N)=O)C(=O)N[C@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(=O)O)C(=O)O[C@@H]1C,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
C[C@H](CO)CCC[C@@H](C)[C@@H]([C@@H](O)CO)[C@@]1(C)CCC2[C@@](O)(C[C@H](O)C3C[C@@H](O)CC[C@@]32C)C1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1
CO[C@H]1CC[C@@](C)(OC(C)=O)C2OC(C[C@]1(C)O)[C@@H]1[C@H]2[C@@H](C(C)C)CC[C@@]1(C)O,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1
C=C(/C=C\C[C@@H](O)[C@@H](O)[C@H](O)C/C=C/C=C\[C@@H](O)C[C@@H]1O[C@H](C[C@@H](O)[C@H](O)C[C@H]2O[C@H]([C@H](O)[C@H](O)CC[C@H](O)/C=C/[C@H](C)[C@@H](O)C[C@]3(O)O[C@H](C[C@@H](O)CCCCCCCC45CC(C)CC(C)(O4)C(C[C@@H](C)CCCCC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]4O[C@H](C[C@H](O)[C@H](O)/C(C)=C/[C@H](O)C[C@@H](C)[C@H](O)C(=O)N/C=C/C(=O)NCCO)[C@H](O)[C@@H](O)[C@@H]4O)O5)[C@H](O)[C@@H](O)[C@H]3O)C[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O)CC[C@H](O)[C@@H](O)[C@H](O)[C@H](C)C[C@H]1O[C@H](/C=C\[C@@H](O)[C@H](O)CC2CC3CC(O2)C(CC[C@H]2O[C@H](CN)C[C@H]2O)O3)[C@@H](O)[C@H](O)[C@H]1O,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
C#C/C=C\C[C@@H]1O[C@@H](CC)/C=C\C=C/C[C@@H]1Cl,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
